"company_uuid","company_permalink","category"
"c8761a90e14c4cb2d0ca5aed95541f90","dreamerz-foods","Biotechnology"
"c879c1af1e3deb7b479cd87679f27e23","milestone-pod","Marketing Automation"
"c879c1af1e3deb7b479cd87679f27e23","milestone-pod","Technology"
"c879c1af1e3deb7b479cd87679f27e23","milestone-pod","Wearables"
"c879c1af1e3deb7b479cd87679f27e23","milestone-pod","Health and Wellness"
"c87ef2c4585f3548a5b9fcaba809539b","eclipse-market-solutions","Analytics"
"c87ef2c4585f3548a5b9fcaba809539b","eclipse-market-solutions","Messaging"
"c87ef2c4585f3548a5b9fcaba809539b","eclipse-market-solutions","Enterprises"
"c87ef2c4585f3548a5b9fcaba809539b","eclipse-market-solutions","Artificial Intelligence"
"c87ef2c4585f3548a5b9fcaba809539b","eclipse-market-solutions","Real Time"
"c883635a2f4037501ec4b1099db96741","loadcost","Analytics"
"c883635a2f4037501ec4b1099db96741","loadcost","Transportation"
"c8859bc88b0cc8c4d9173fa3ab2f5253","implisense","Big Data Analytics"
"c8859bc88b0cc8c4d9173fa3ab2f5253","implisense","Sales and Marketing"
"c8859bc88b0cc8c4d9173fa3ab2f5253","implisense","B2B"
"c8859bc88b0cc8c4d9173fa3ab2f5253","implisense","Predictive Analytics"
"c8859bc88b0cc8c4d9173fa3ab2f5253","implisense","Data Mining"
"c8859bc88b0cc8c4d9173fa3ab2f5253","implisense","Direct Sales"
"c886bef01377968a654f5135c36fcc15","regenesance","Biotechnology"
"c88cb026fae690f7a3cc016548fd649e","eclipse-energy","Gas"
"c88cb026fae690f7a3cc016548fd649e","eclipse-energy","Natural Gas Uses"
"c88cb026fae690f7a3cc016548fd649e","eclipse-energy","Analytics"
"c897eed6cff7762a32587611e2debd2b","creative-lipi-webtech-pvt-ltd","Advertising"
"c897eed6cff7762a32587611e2debd2b","creative-lipi-webtech-pvt-ltd","SEO"
"c897eed6cff7762a32587611e2debd2b","creative-lipi-webtech-pvt-ltd","Internet Marketing"
"c897eed6cff7762a32587611e2debd2b","creative-lipi-webtech-pvt-ltd","Social Media Marketing"
"c897eed6cff7762a32587611e2debd2b","creative-lipi-webtech-pvt-ltd","Brand Marketing"
"c897eed6cff7762a32587611e2debd2b","creative-lipi-webtech-pvt-ltd","Analytics"
"c89cf61321359ea5ef6f318a2a7724ec","stabilitech","Biotechnology"
"c89d1b64eaeaeff475f41c5d2fca63fe","staffinsight","Hospitality"
"c89d1b64eaeaeff475f41c5d2fca63fe","staffinsight","Health Care"
"c89d1b64eaeaeff475f41c5d2fca63fe","staffinsight","Human Resource Automation"
"c89d1b64eaeaeff475f41c5d2fca63fe","staffinsight","Business Productivity"
"c8a28c68d16090b588d0d779e5413b30","we-are-burst","Online Video Advertising"
"c8a28c68d16090b588d0d779e5413b30","we-are-burst","Big Data Analytics"
"c8a28c68d16090b588d0d779e5413b30","we-are-burst","Mobile Video"
"c8a28c68d16090b588d0d779e5413b30","we-are-burst","Social Media Marketing"
"c8a28c68d16090b588d0d779e5413b30","we-are-burst","Content Discovery"
"c8ae1bd436a7cdb49457b8ddd641f093","the-world-of-pictures","Photography"
"c8ae1bd436a7cdb49457b8ddd641f093","the-world-of-pictures","Apps"
"c8ae1bd436a7cdb49457b8ddd641f093","the-world-of-pictures","Image Recognition"
"c8ae1bd436a7cdb49457b8ddd641f093","the-world-of-pictures","App Stores"
"c8aea71ec49aa3dbb86825dd91f60195","fem","Media"
"c8aea71ec49aa3dbb86825dd91f60195","fem","Video"
"c8aea71ec49aa3dbb86825dd91f60195","fem","Content Discovery"
"c8aea71ec49aa3dbb86825dd91f60195","fem","Content Syndication"
"c8aea71ec49aa3dbb86825dd91f60195","fem","Video Streaming"
"c8b5d5a2e32fb22668f99f06a61b6d88","cawcah","Politics"
"c8b5d5a2e32fb22668f99f06a61b6d88","cawcah","Governments"
"c8b5d5a2e32fb22668f99f06a61b6d88","cawcah","Analytics"
"c8b83eba2fa677d0244436812f5bb132","targetings","Analytics"
"c8b83eba2fa677d0244436812f5bb132","targetings","Social Media"
"c8b83eba2fa677d0244436812f5bb132","targetings","Optimization"
"c8b83eba2fa677d0244436812f5bb132","targetings","Sales and Marketing"
"c8b83eba2fa677d0244436812f5bb132","targetings","Publishing"
"c8b83eba2fa677d0244436812f5bb132","targetings","Facebook Applications"
"c8b83eba2fa677d0244436812f5bb132","targetings","Twitter Applications"
"c8b921ad0a5db1d15d04850cb284240e","somaxon-pharmaceuticals","Biotechnology"
"c8ba7ec60adf159c0d36561a8e1e7927","icon-plc","Pharmaceuticals"
"c8ba7ec60adf159c0d36561a8e1e7927","icon-plc","Biotechnology"
"c8ba7ec60adf159c0d36561a8e1e7927","icon-plc","Medical Devices"
"c8bf0ef07a0b01a69791c7745c5eb8f6","promethean-2","Biotechnology"
"c8c34a618c4ddf6d3f6a023438fbbccf","re-vu","Employment"
"c8c34a618c4ddf6d3f6a023438fbbccf","re-vu","Big Data"
"c8c34a618c4ddf6d3f6a023438fbbccf","re-vu","Analytics"
"c8c34a618c4ddf6d3f6a023438fbbccf","re-vu","Design"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Software"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Robotics"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Artificial Intelligence"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Machine Learning"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Automotive"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Manufacturing"
"c8c899e65b475644fd3a1ab92618fdaf","orchid-robotics","Virtual Worlds"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Mobile"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Technology"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Mobility"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Apps"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","iOS"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Android"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Information Technology"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Consulting"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Enterprise Software"
"c8c99f15a7675683a6e072ce7a3df158","rapid-consulting-services","Networking"
"c8cd020dbb3fc64fddb8c7470b2263d6","skyrove","Billing"
"c8cd020dbb3fc64fddb8c7470b2263d6","skyrove","Wireless"
"c8cd020dbb3fc64fddb8c7470b2263d6","skyrove","Service Providers"
"c8cd020dbb3fc64fddb8c7470b2263d6","skyrove","Analytics"
"c8cf923399c52a81c05938fbcc7ab325","retica-systems","Intelligent Systems"
"c8cf923399c52a81c05938fbcc7ab325","retica-systems","Biotechnology"
"c8cf923399c52a81c05938fbcc7ab325","retica-systems","Biometrics"
"c8d08b48898463c0b45db15e7182e50d","biopharmx","Biotechnology"
"c8d220dee9f2f6c492fa5ad0e8a23384","coopmetrics","Enterprise Software"
"c8d220dee9f2f6c492fa5ad0e8a23384","coopmetrics","Business Intelligence"
"c8d220dee9f2f6c492fa5ad0e8a23384","coopmetrics","Big Data Analytics"
"c8ed162ba4f5d381aa782505b3ec5f90","drugdev-org","Biotechnology"
"c8ed162ba4f5d381aa782505b3ec5f90","drugdev-org","Medical"
"c8ed162ba4f5d381aa782505b3ec5f90","drugdev-org","Clinical Trials"
"c8f4a00ab39a76e1ed15fc232e7a7cb5","iquum","Biotechnology"
"c90001b7b467ac82112d47a14571dea7","pongr","Software"
"c90001b7b467ac82112d47a14571dea7","pongr","Image Recognition"
"c90001b7b467ac82112d47a14571dea7","pongr","App Marketing"
"c90001b7b467ac82112d47a14571dea7","pongr","Visual Search"
"c90001b7b467ac82112d47a14571dea7","pongr","Augmented Reality"
"c90001b7b467ac82112d47a14571dea7","pongr","Computer Vision"
"c907aca387fac70d6235750dd6003f20","vbox","Biotechnology"
"c9094d4114b8b1ee86d43ffe8df5600f","the-independent-co-founder-of-webcontentspecialists","Digital Media"
"c9094d4114b8b1ee86d43ffe8df5600f","the-independent-co-founder-of-webcontentspecialists","Content Delivery"
"c9094d4114b8b1ee86d43ffe8df5600f","the-independent-co-founder-of-webcontentspecialists","SEO"
"c9094d4114b8b1ee86d43ffe8df5600f","the-independent-co-founder-of-webcontentspecialists","Content Discovery"
"c90fbbbd87c501a920edf1f962e9f318","f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h","Biotechnology"
"c90fbbbd87c501a920edf1f962e9f318","f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h","Pharmaceuticals"
"c915d49e1e4723060e6e39031809881b","geneohm-sciences","Diagnostics"
"c915d49e1e4723060e6e39031809881b","geneohm-sciences","Biotechnology"
"c915d49e1e4723060e6e39031809881b","geneohm-sciences","Medical"
"c917a18af8524fe3972f0b4c235d0b16","vaxess-technologies","Biotechnology"
"c917a18af8524fe3972f0b4c235d0b16","vaxess-technologies","Life Sciences"
"c917a18af8524fe3972f0b4c235d0b16","vaxess-technologies","Pharmaceuticals"
"c917a18af8524fe3972f0b4c235d0b16","vaxess-technologies","Health Care"
"c92c13ae32a06cc64a49967ce79d5c3c","larada-sciences","Biotechnology"
"c92c2bd4bb459b29bd7839155bdad714","centerstone-research-institute","Analytics"
"c92c2bd4bb459b29bd7839155bdad714","centerstone-research-institute","Health Care"
"c92c2bd4bb459b29bd7839155bdad714","centerstone-research-institute","Technology"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","Web Development"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","SaaS"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","Local"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","E-Commerce"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","Small and Medium Businesses"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","CRM"
"c92e91b19cb7fc32174b54c414065fa1","ocoos","Analytics"
"c935120a23d42ca8ae3a66ce12d426c9","virxsys","Biotechnology"
"c9440f28a2c830d5345e3d345c99cf63","ampla-pharmaceuticals","Biotechnology"
"c94810833533de3978c05a3ce010097a","e-mailit","Social Media"
"c94810833533de3978c05a3ce010097a","e-mailit","Analytics"
"c94810833533de3978c05a3ce010097a","e-mailit","Web Tools"
"c94810833533de3978c05a3ce010097a","e-mailit","File Sharing"
"c94810833533de3978c05a3ce010097a","e-mailit","Big Data Analytics"
"c948e2e32ef4cbe03de0f45f700339e0","pca-audit","Fraud Detection"
"c948e2e32ef4cbe03de0f45f700339e0","pca-audit","Health and Insurance"
"c948e2e32ef4cbe03de0f45f700339e0","pca-audit","Government Innovation"
"c949ab7de57c23a1b57fce0fbe8a6b2b","perzonalization","Sales and Marketing"
"c949ab7de57c23a1b57fce0fbe8a6b2b","perzonalization","Quantitative Marketing"
"c949ab7de57c23a1b57fce0fbe8a6b2b","perzonalization","Real Time"
"c949ab7de57c23a1b57fce0fbe8a6b2b","perzonalization","Big Data Analytics"
"c949ab7de57c23a1b57fce0fbe8a6b2b","perzonalization","Predictive Analytics"
"c949ab7de57c23a1b57fce0fbe8a6b2b","perzonalization","Personalization"
"c949e90133018b420069beb496662cd7","distimo","Mobile"
"c949e90133018b420069beb496662cd7","distimo","App Stores"
"c949e90133018b420069beb496662cd7","distimo","Analytics"
"c949e90133018b420069beb496662cd7","distimo","Business Intelligence"
"c959385d92ea8c089d01a19166f51bfd","enovapoint-2","Marketing Automation"
"c959385d92ea8c089d01a19166f51bfd","enovapoint-2","Document Management"
"c959385d92ea8c089d01a19166f51bfd","enovapoint-2","Email Newsletters"
"c959385d92ea8c089d01a19166f51bfd","enovapoint-2","Web Development"
"c95cbc7c4a36faf9e915496edf8ccb33","argonaut-technologies","Biotechnology"
"c95cbc7c4a36faf9e915496edf8ccb33","argonaut-technologies","Manufacturing"
"c95cbc7c4a36faf9e915496edf8ccb33","argonaut-technologies","Product Design"
"c95cbc7c4a36faf9e915496edf8ccb33","argonaut-technologies","Pharmaceuticals"
"c96025a8a2ba7223ee290e434578bb95","rocketium","Content Discovery"
"c96025a8a2ba7223ee290e434578bb95","rocketium","Social Media"
"c96025a8a2ba7223ee290e434578bb95","rocketium","Education"
"c963efd82c1497304fcd36ac61a07e68","dauria-aerospace","Analytics"
"c963efd82c1497304fcd36ac61a07e68","dauria-aerospace","Big Data"
"c963efd82c1497304fcd36ac61a07e68","dauria-aerospace","Aerospace"
"c963efd82c1497304fcd36ac61a07e68","dauria-aerospace","Robotics"
"c965489d02fcedb3d29f4dbd4a012ae1","pressure-biosciences","Biotechnology"
"c965489d02fcedb3d29f4dbd4a012ae1","pressure-biosciences","Health Diagnostics"
"c96e823818cdd575b16adcbea64cf0d8","genetex","Biotechnology"
"c97137e35272e75997426bfde618fb33","nimbata","Ad Targeting"
"c97137e35272e75997426bfde618fb33","nimbata","Analytics"
"c97137e35272e75997426bfde618fb33","nimbata","Sales and Marketing"
"c9737d15f7a9fed5ca98106951a0f706","ucb-celltech-cambridge-uk","Bioinformatics"
"c9737d15f7a9fed5ca98106951a0f706","ucb-celltech-cambridge-uk","Biotechnology"
"c9737d15f7a9fed5ca98106951a0f706","ucb-celltech-cambridge-uk","Innovation Engineering"
"c974f97bc249339133a22fa372bececf","eve-biomedical","Biotechnology"
"c9769c5a6b39c69b9526c0a8f26cad52","windward-studios","Business Intelligence"
"c9769c5a6b39c69b9526c0a8f26cad52","windward-studios","Software"
"c97765a20c76643c86787f2bc9f5f061","genecentric-diagnostics","Biotechnology"
"c97765a20c76643c86787f2bc9f5f061","genecentric-diagnostics","Health Diagnostics"
"c9886879f1c3453c18cb32810d326d25","koffeeware","Curated Web"
"c9886879f1c3453c18cb32810d326d25","koffeeware","Image Recognition"
"c9886879f1c3453c18cb32810d326d25","koffeeware","Internet"
"c9886879f1c3453c18cb32810d326d25","koffeeware","Photo Sharing"
"c98d7c8c576fbf7c570763a692b85807","syndicate-pro","Software"
"c98d7c8c576fbf7c570763a692b85807","syndicate-pro","Finance"
"c98d7c8c576fbf7c570763a692b85807","syndicate-pro","Analytics"
"c98d7c8c576fbf7c570763a692b85807","syndicate-pro","Information Technology"
"c98d7c8c576fbf7c570763a692b85807","syndicate-pro","Real Time"
"c98f27c8aab70afa3f8795b97ccdc11c","dinetime","Software"
"c98f27c8aab70afa3f8795b97ccdc11c","dinetime","iPad"
"c98f27c8aab70afa3f8795b97ccdc11c","dinetime","Online Reservations"
"c98f27c8aab70afa3f8795b97ccdc11c","dinetime","Analytics"
"c9901bc8a6aa69b1159fbbd1ce2a8f58","visionary-mobile","Biotechnology"
"c9904c0f023b556482a059c4c3b61b2b","molecular-matrix","Biotechnology"
"c995828822eddcd7c7eecab2831e768a","geckoboard","Analytics"
"c995828822eddcd7c7eecab2831e768a","geckoboard","Software"
"c995828822eddcd7c7eecab2831e768a","geckoboard","SaaS"
"c995828822eddcd7c7eecab2831e768a","geckoboard","Data Visualization"
"c995828822eddcd7c7eecab2831e768a","geckoboard","Data Integration"
"c998e45a4e014d5c6e1d612defb4c55e","idun-pharmaceuticals","Biotechnology"
"c9997a84d4e10780d5851dddc15bd9f7","userreport","Software"
"c9997a84d4e10780d5851dddc15bd9f7","userreport","Surveys"
"c9997a84d4e10780d5851dddc15bd9f7","userreport","Analytics"
"c9997a84d4e10780d5851dddc15bd9f7","userreport","Demographies"
"c9997a84d4e10780d5851dddc15bd9f7","userreport","Big Data Analytics"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Search"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","English-Speaking"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Information Technology"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","SEO"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Internet Marketing"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Business Intelligence"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Analytics"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Project Management"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Local"
"c99d58c8cec3db2bfafdc64240029265","ukdk-limited","Social Media"
"c9aa178f7a508dc8bd03f059a97b7d71","farmeron","Analytics"
"c9aa178f7a508dc8bd03f059a97b7d71","farmeron","Agriculture"
"c9aa178f7a508dc8bd03f059a97b7d71","farmeron","Farming"
"c9aa178f7a508dc8bd03f059a97b7d71","farmeron","SaaS"
"c9aa178f7a508dc8bd03f059a97b7d71","farmeron","Enterprise Software"
"c9aa178f7a508dc8bd03f059a97b7d71","farmeron","Organic Food"
"c9af28ccb2aa011cba6179cd66404cf4","the-digital-consultancy","Marketing Automation"
"c9af9133cc7ebfc4ea9c75d125f9fb24","transtech-pharma","Biotechnology"
"c9b1ad186bf9c5673a2f156a3849ac8c","engagewise","Marketing Automation"
"c9b1ad186bf9c5673a2f156a3849ac8c","engagewise","Social Media Marketing"
"c9b1ad186bf9c5673a2f156a3849ac8c","engagewise","Reviews and Recommendations"
"c9b7cdf23cd28bf40371e3408c0a17fd","indestinate-ltd","Innovation Management"
"c9b7cdf23cd28bf40371e3408c0a17fd","indestinate-ltd","Business Intelligence"
"c9b7cdf23cd28bf40371e3408c0a17fd","indestinate-ltd","Mobile"
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight","Enterprise Software"
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight","Internet Marketing"
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight","Ad Targeting"
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight","Optimization"
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight","Marketing Automation"
"c9cc671715ac9ce17f81057e304a3f75","quantrx-biomedical","Biotechnology"
"c9d1d2994d7ee270e6240859bb4521ab","market-brew","Big Data Analytics"
"c9d1d2994d7ee270e6240859bb4521ab","market-brew","Search Marketing"
"c9d1d2994d7ee270e6240859bb4521ab","market-brew","Predictive Analytics"
"c9d1d2994d7ee270e6240859bb4521ab","market-brew","Marketing Automation"
"c9d23c778d0a56c1d596404e7d10d616","beloorbayir-biotech","Biotechnology"
"c9d5340396194ba52208c0036eb06439","nanigans","Advertising"
"c9d5340396194ba52208c0036eb06439","nanigans","Social Media Marketing"
"c9d5340396194ba52208c0036eb06439","nanigans","SaaS"
"c9d5340396194ba52208c0036eb06439","nanigans","Mobile Advertising"
"c9d5340396194ba52208c0036eb06439","nanigans","Predictive Analytics"
"c9d5340396194ba52208c0036eb06439","nanigans","Analytics"
"c9d5340396194ba52208c0036eb06439","nanigans","Advertising Platforms"
"c9d8563e7a2dcebf95f83dee14e7d9bb","activelifescientific","Biotechnology"
"c9ec918b11198d59111c1f53c10b6b5e","advanced-pain-remedies","Biotechnology"
"c9edd690849ac4d6cdd489edcfdb3f0d","genocea-biosciences","Biotechnology"
"c9eee68e66397d585175213b81126ea6","pembient","Biotechnology"
"c9eee68e66397d585175213b81126ea6","pembient","GreenTech"
"c9eee68e66397d585175213b81126ea6","pembient","3D Printing"
"c9f66d754feae96763f102ab04cef76d","celltran","Biotechnology"
"c9fa52561e0a6216990ec9efaee8ecaf","transkaryotic-therapies-inc","Medical"
"c9fa52561e0a6216990ec9efaee8ecaf","transkaryotic-therapies-inc","Biotechnology"
"c9fa52561e0a6216990ec9efaee8ecaf","transkaryotic-therapies-inc","Technology"
"ca01a53bb039d5abb5e78e902313b498","control-delivery-systems","Biotechnology"
"ca029f088cc235e79a480aab06c2b58c","becomr","Apps"
"ca029f088cc235e79a480aab06c2b58c","becomr","Education"
"ca029f088cc235e79a480aab06c2b58c","becomr","Finance"
"ca029f088cc235e79a480aab06c2b58c","becomr","Content Discovery"
"ca0743e41747ba831b4fa373e074f24f","curetech","Biotechnology"
"ca0993c407bfb408e7c948a6407c7d97","oneredcar","Analytics"
"ca0993c407bfb408e7c948a6407c7d97","oneredcar","Video"
"ca0993c407bfb408e7c948a6407c7d97","oneredcar","Storage"
"ca0fbae9cbdbdb5ca22b0f361e16237b","maxygen","Biotechnology"
"ca14f9f07eb2269d4ef929da717e4b09","t-cellic","Biotechnology"
"ca1f64c8e96344db7d068e125e799c6b","subillion","Virtual Worlds"
"ca1f64c8e96344db7d068e125e799c6b","subillion","Prediction Markets"
"ca1f64c8e96344db7d068e125e799c6b","subillion","Social Games"
"ca3faa78592b05b5759e838cc6e5f569","conflictbase","Analytics"
"ca44870bf39e3d476636c188e704e8ef","dentsu-aegis-network","Advertising"
"ca44870bf39e3d476636c188e704e8ef","dentsu-aegis-network","Media"
"ca44870bf39e3d476636c188e704e8ef","dentsu-aegis-network","Analytics"
"ca44f4e0e5732d3e461486b896279dca","wooqer","Software"
"ca44f4e0e5732d3e461486b896279dca","wooqer","Analytics"
"ca44f4e0e5732d3e461486b896279dca","wooqer","Online Shopping"
"ca464384716960cc99c84ccf61509c5c","gauss-surgical","Biotechnology"
"ca464384716960cc99c84ccf61509c5c","gauss-surgical","Medical"
"ca464384716960cc99c84ccf61509c5c","gauss-surgical","Mobile"
"ca464384716960cc99c84ccf61509c5c","gauss-surgical","Computer Vision"
"ca464384716960cc99c84ccf61509c5c","gauss-surgical","Wireless"
"ca4ba0eeb6cf3a5b0f2e714bfcd1aaca","assay-depot","Biotechnology"
"ca4ba0eeb6cf3a5b0f2e714bfcd1aaca","assay-depot","Outsourcing"
"ca4ba0eeb6cf3a5b0f2e714bfcd1aaca","assay-depot","Pharmaceuticals"
"ca4ba0eeb6cf3a5b0f2e714bfcd1aaca","assay-depot","Marketplaces"
"ca4ba0eeb6cf3a5b0f2e714bfcd1aaca","assay-depot","Life Sciences"
"ca4bcbfb9ce0025817598d7e5ec6cf4a","powr-of-you","Curated Web"
"ca4bcbfb9ce0025817598d7e5ec6cf4a","powr-of-you","Consumers"
"ca4bcbfb9ce0025817598d7e5ec6cf4a","powr-of-you","Big Data"
"ca4bcbfb9ce0025817598d7e5ec6cf4a","powr-of-you","Analytics"
"ca52adc727eba07efad43f6521de75e6","citrine-informatics","Analytics"
"ca52adc727eba07efad43f6521de75e6","citrine-informatics","Big Data"
"ca52adc727eba07efad43f6521de75e6","citrine-informatics","Advanced Materials"
"ca52adc727eba07efad43f6521de75e6","citrine-informatics","Machine Learning"
"ca52adc727eba07efad43f6521de75e6","citrine-informatics","Material Science"
"ca63abd40d42690fb3d7c141258b23eb","chainsync","CRM"
"ca63abd40d42690fb3d7c141258b23eb","chainsync","Business Intelligence"
"ca63abd40d42690fb3d7c141258b23eb","chainsync","Optimization"
"ca663112e02c372de06f7f037ade08c1","trendemon","Content Discovery"
"ca663112e02c372de06f7f037ade08c1","trendemon","Marketing Automation"
"ca663112e02c372de06f7f037ade08c1","trendemon","Internet Marketing"
"ca663112e02c372de06f7f037ade08c1","trendemon","Predictive Analytics"
"ca678146fca807a7ffa5218213163fb4","blinkit","E-Commerce"
"ca678146fca807a7ffa5218213163fb4","blinkit","B2B"
"ca678146fca807a7ffa5218213163fb4","blinkit","Wholesale"
"ca678146fca807a7ffa5218213163fb4","blinkit","Social Commerce"
"ca678146fca807a7ffa5218213163fb4","blinkit","Big Data Analytics"
"ca678146fca807a7ffa5218213163fb4","blinkit","Algorithms"
"ca6b132bb3d1a01125401dc3667f2ec4","lightspeed-genomics","Biotechnology"
"ca6b132bb3d1a01125401dc3667f2ec4","lightspeed-genomics","Health Diagnostics"
"ca79651f3a8972dca4c7f633e80cab97","actimis-pharmaceuticals","Biotechnology"
"ca7c5e40dcec448d23da74f9644999b5","american-gene-technologies-international","Biotechnology"
"ca7f19e512a3e1a4eb934ffd02485143","adbuka","Advertising"
"ca7f19e512a3e1a4eb934ffd02485143","adbuka","Content Delivery"
"ca7f19e512a3e1a4eb934ffd02485143","adbuka","Big Data Analytics"
"ca7f19e512a3e1a4eb934ffd02485143","adbuka","Brand Marketing"
"ca80ab6ebc412e8f5a611473210726ed","columbus-mckinnon","Machine Learning"
"ca875ed72dc6697c00c2e61b23687d4e","novus","Analytics"
"ca8fbaa760e917edbbb392ccc98ec5a8","metaform","Security"
"ca8fbaa760e917edbbb392ccc98ec5a8","metaform","Image Recognition"
"ca8fbaa760e917edbbb392ccc98ec5a8","metaform","B2B"
"ca8fbaa760e917edbbb392ccc98ec5a8","metaform","Biometrics"
"ca9021c62113a2b87244e72b92a183b8","mtm-laboratories","Biotechnology"
"ca9021c62113a2b87244e72b92a183b8","mtm-laboratories","Health Diagnostics"
"ca9548cd28ba8b4cfe115ed32c15d572","creativspace","Curated Web"
"ca9548cd28ba8b4cfe115ed32c15d572","creativspace","Image Recognition"
"ca956e069f949fba12d5de4197d3084c","knowledge-foundry","Consulting"
"ca956e069f949fba12d5de4197d3084c","knowledge-foundry","Analytics"
"ca956e069f949fba12d5de4197d3084c","knowledge-foundry","SaaS"
"ca956e069f949fba12d5de4197d3084c","knowledge-foundry","Business Intelligence"
"ca956e069f949fba12d5de4197d3084c","knowledge-foundry","Personalization"
"ca984365530d70927a3f71de695fdea1","ilastic","Neuroscience"
"ca984365530d70927a3f71de695fdea1","ilastic","English-Speaking"
"ca984365530d70927a3f71de695fdea1","ilastic","Natural Resources"
"ca984365530d70927a3f71de695fdea1","ilastic","Language Learning"
"ca984365530d70927a3f71de695fdea1","ilastic","Data Integration"
"ca9b7514d0c69404d37880cfd9189090","whiztec-net","Software"
"ca9b7514d0c69404d37880cfd9189090","whiztec-net","Web Tools"
"ca9b7514d0c69404d37880cfd9189090","whiztec-net","Mobile"
"ca9b7514d0c69404d37880cfd9189090","whiztec-net","Data Integration"
"ca9c6724876eb03e6abb6f8918b4b20b","canadian-centre-on-substance-abuse","Biotechnology"
"caa71cbf462a3a80d16001898e120d32","innoquant","Software"
"caa71cbf462a3a80d16001898e120d32","innoquant","Analytics"
"caa71cbf462a3a80d16001898e120d32","innoquant","SaaS"
"caa71cbf462a3a80d16001898e120d32","innoquant","Retail"
"caa71cbf462a3a80d16001898e120d32","innoquant","Mobile"
"caa71cbf462a3a80d16001898e120d32","innoquant","Big Data"
"caa71cbf462a3a80d16001898e120d32","innoquant","Internet of Things"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Analytics"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Business Services"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Events"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Collaboration"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Contact Management"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","CRM"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Online Scheduling"
"caa7337e5c58e7d2ba96c39c6e3f7c55","liquid-bronze","Clean Technology"
"caaa497d01e2922597c54564b60e61d1","eb-holdings","Biotechnology"
"caaab0dbe1638e447cbeaa6a3af4affe","moerae-matrix","Biotechnology"
"cab67a8d0207357377f46851d5885810","wockhardt","Biotechnology"
"cab872256028111a91988af0b2d19815","vizzboard","Business Intelligence"
"cab872256028111a91988af0b2d19815","vizzboard","SaaS"
"cab872256028111a91988af0b2d19815","vizzboard","Startups"
"cab872256028111a91988af0b2d19815","vizzboard","Data Visualization"
"cabea2315f1de3ebb9d80f17b13f7912","acrobotic-industries","Software"
"cabea2315f1de3ebb9d80f17b13f7912","acrobotic-industries","Analytics"
"cabfb54909c102009b6cab6f688e6a71","blogdash","Marketing Automation"
"cabfb54909c102009b6cab6f688e6a71","blogdash","Search"
"cabfb54909c102009b6cab6f688e6a71","blogdash","Reviews and Recommendations"
"cabfb54909c102009b6cab6f688e6a71","blogdash","Blogging Platforms"
"cabfb54909c102009b6cab6f688e6a71","blogdash","Internet"
